input_url,final_url,severity,threat_score,protection_score,status,tls_days_remaining,findings,report_path,error
https://approved-sim-4373.example,https://approved-sim-4373.example,Low,15,85,200,291,Missing Referrer-Policy header.,/synthetic/reports/approved-sim-4373.example.md,
https://approved-sim-4374.example,https://approved-sim-4374.example,Low,20,80,302,10,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4374.example.md,
https://approved-sim-4375.example,https://approved-sim-4375.example,Low,22,78,200,209,Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4375.example.md,
https://approved-sim-4376.example,https://approved-sim-4376.example,Low,29,71,200,259,Missing Content-Security-Policy header. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-4376.example.md,
https://approved-sim-4377.example,https://approved-sim-4377.example,High,74,26,200,247,Missing HSTS header. | Missing Referrer-Policy header. | Server header exposed: nginx | Wildcard CORS policy observed. | Technology banner exposed. | Cookie flags need review.,/synthetic/reports/approved-sim-4377.example.md,
https://approved-sim-4378.example,https://approved-sim-4378.example,Critical,76,24,200,29,Cookie flags need review. | Missing Content-Security-Policy header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Technology banner exposed. | Redirect observed. | Server header exposed: iis,/synthetic/reports/approved-sim-4378.example.md,
https://approved-sim-4379.example,https://approved-sim-4379.example,High,73,27,403,150,Server header exposed: iis | Wildcard CORS policy observed. | Technology banner exposed. | Missing Referrer-Policy header. | Redirect observed. | Server header exposed: apache,/synthetic/reports/approved-sim-4379.example.md,
https://approved-sim-4380.example,https://approved-sim-4380.example,High,71,29,302,252,Technology banner exposed. | Server header exposed: nginx | Wildcard CORS policy observed. | Missing X-Content-Type-Options header. | Server header exposed: apache | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4380.example.md,
https://approved-sim-4381.example,https://approved-sim-4381.example,High,68,32,200,194,Missing Referrer-Policy header. | Missing HSTS header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Cookie flags need review. | Redirect observed. | Server header exposed: iis,/synthetic/reports/approved-sim-4381.example.md,
https://approved-sim-4382.example,https://approved-sim-4382.example,High,72,28,200,173,Missing Content-Security-Policy header. | Technology banner exposed. | Wildcard CORS policy observed. | Redirect observed. | Missing Referrer-Policy header. | Missing HSTS header.,/synthetic/reports/approved-sim-4382.example.md,
https://approved-sim-4383.example,https://approved-sim-4383.example,High,68,32,200,6,Redirect observed. | Wildcard CORS policy observed. | Server header exposed: nginx | Technology banner exposed. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-4383.example.md,
https://approved-sim-4384.example,https://approved-sim-4384.example,High,62,38,403,239,Missing Referrer-Policy header. | Technology banner exposed. | Missing HSTS header. | Server header exposed: apache,/synthetic/reports/approved-sim-4384.example.md,
https://approved-sim-4385.example,https://approved-sim-4385.example,Medium,33,67,403,333,Wildcard CORS policy observed.,/synthetic/reports/approved-sim-4385.example.md,
https://approved-sim-4386.example,https://approved-sim-4386.example,High,62,38,200,357,Neither X-Frame-Options nor CSP frame-ancestors is present. | Technology banner exposed. | Server header exposed: iis | Missing Content-Security-Policy header. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4386.example.md,
https://approved-sim-4387.example,https://approved-sim-4387.example,Low,12,88,200,309,Redirect observed.,/synthetic/reports/approved-sim-4387.example.md,
https://approved-sim-4388.example,https://approved-sim-4388.example,Low,8,92,200,267,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4388.example.md,
https://approved-sim-4389.example,https://approved-sim-4389.example,Low,18,82,200,257,Server header exposed: iis,/synthetic/reports/approved-sim-4389.example.md,
https://approved-sim-4390.example,https://approved-sim-4390.example,Critical,86,14,302,7,Neither X-Frame-Options nor CSP frame-ancestors is present. | Server header exposed: nginx | Missing X-Content-Type-Options header. | Cookie flags need review. | Server header exposed: iis | Missing HSTS header.,/synthetic/reports/approved-sim-4390.example.md,
https://approved-sim-4391.example,https://approved-sim-4391.example,Low,25,75,200,222,Technology banner exposed. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-4391.example.md,
https://approved-sim-4392.example,https://approved-sim-4392.example,Low,8,92,302,87,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4392.example.md,
https://approved-sim-4393.example,https://approved-sim-4393.example,Low,15,85,301,41,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4393.example.md,
https://approved-sim-4394.example,https://approved-sim-4394.example,Medium,52,48,200,346,Wildcard CORS policy observed. | Missing X-Content-Type-Options header. | Missing Referrer-Policy header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Redirect observed.,/synthetic/reports/approved-sim-4394.example.md,
https://approved-sim-4395.example,https://approved-sim-4395.example,High,56,44,404,44,Server header exposed: apache | Missing Referrer-Policy header. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-4395.example.md,
https://approved-sim-4396.example,https://approved-sim-4396.example,Medium,49,51,200,323,Server header exposed: apache | Missing HSTS header. | Redirect observed. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-4396.example.md,
https://approved-sim-4397.example,https://approved-sim-4397.example,High,66,34,301,311,Missing HSTS header. | Missing X-Content-Type-Options header. | Cookie flags need review. | Server header exposed: apache | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4397.example.md,
https://approved-sim-4398.example,https://approved-sim-4398.example,Low,29,71,200,284,Missing Referrer-Policy header. | Server header exposed: iis | Redirect observed.,/synthetic/reports/approved-sim-4398.example.md,
https://approved-sim-4399.example,https://approved-sim-4399.example,Low,8,92,302,166,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4399.example.md,
https://approved-sim-4400.example,https://approved-sim-4400.example,Low,20,80,200,6,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4400.example.md,
https://approved-sim-4401.example,https://approved-sim-4401.example,High,70,30,403,63,Server header exposed: iis | Redirect observed. | Technology banner exposed. | Missing Referrer-Policy header. | Missing X-Content-Type-Options header. | Cookie flags need review.,/synthetic/reports/approved-sim-4401.example.md,
https://approved-sim-4402.example,https://approved-sim-4402.example,Medium,33,67,403,355,Wildcard CORS policy observed.,/synthetic/reports/approved-sim-4402.example.md,
https://approved-sim-4403.example,https://approved-sim-4403.example,Medium,34,66,302,358,Redirect observed. | Wildcard CORS policy observed. | Server header exposed: nginx,/synthetic/reports/approved-sim-4403.example.md,
https://approved-sim-4404.example,https://approved-sim-4404.example,Medium,52,48,200,182,Missing X-Content-Type-Options header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing Content-Security-Policy header. | Server header exposed: iis,/synthetic/reports/approved-sim-4404.example.md,
https://approved-sim-4405.example,https://approved-sim-4405.example,Low,8,92,302,162,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4405.example.md,
https://approved-sim-4406.example,https://approved-sim-4406.example,Low,8,92,200,75,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4406.example.md,
https://approved-sim-4407.example,https://approved-sim-4407.example,Critical,92,8,500,13,Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing HSTS header. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4407.example.md,
https://approved-sim-4408.example,https://approved-sim-4408.example,Medium,51,49,200,360,Missing Referrer-Policy header. | Technology banner exposed. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4408.example.md,
https://approved-sim-4409.example,https://approved-sim-4409.example,Medium,50,50,200,98,Technology banner exposed. | Server header exposed: nginx | Server header exposed: apache | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4409.example.md,
https://approved-sim-4410.example,https://approved-sim-4410.example,Medium,43,57,302,260,Missing HSTS header. | Technology banner exposed. | Server header exposed: apache,/synthetic/reports/approved-sim-4410.example.md,
https://approved-sim-4411.example,https://approved-sim-4411.example,High,57,43,200,179,Missing Content-Security-Policy header. | Missing HSTS header. | Server header exposed: apache | Server header exposed: iis,/synthetic/reports/approved-sim-4411.example.md,
https://approved-sim-4412.example,https://approved-sim-4412.example,Low,15,85,200,29,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4412.example.md,
https://approved-sim-4413.example,https://approved-sim-4413.example,High,67,33,200,275,Missing X-Content-Type-Options header. | Wildcard CORS policy observed. | Server header exposed: iis | Missing HSTS header. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-4413.example.md,
https://approved-sim-4414.example,https://approved-sim-4414.example,Low,22,78,301,170,Technology banner exposed. | Redirect observed.,/synthetic/reports/approved-sim-4414.example.md,
https://approved-sim-4415.example,https://approved-sim-4415.example,Critical,76,24,403,290,Missing X-Content-Type-Options header. | Missing Referrer-Policy header. | Technology banner exposed. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Server header exposed: apache | Server header exposed: iis,/synthetic/reports/approved-sim-4415.example.md,
https://approved-sim-4416.example,https://approved-sim-4416.example,Medium,54,46,301,169,Server header exposed: apache | Cookie flags need review. | Missing Referrer-Policy header. | Server header exposed: nginx | Server header exposed: iis,/synthetic/reports/approved-sim-4416.example.md,
https://approved-sim-4417.example,https://approved-sim-4417.example,High,62,38,200,326,Neither X-Frame-Options nor CSP frame-ancestors is present. | Server header exposed: iis | Cookie flags need review. | Missing Referrer-Policy header. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4417.example.md,
https://approved-sim-4418.example,https://approved-sim-4418.example,Low,8,92,200,309,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4418.example.md,
